,Year,Plot,Ring,CO2_Treatment,Nitrogen_Treatment,CountOfSpecies,measured_species,measured_group,photo_rep,date,time,measurement_taken_at_growth_CO2,PAR,transpiration_rate,Amax_area_mol_CO2_m2_s1,tleaf,gs_mmol_m2_s1,A_gs_mmol_CO2_mol_H2O,SLA_cm2_g,assimilation_rate,portable_gas_exchange_system_used
149,1998,55,1,Cenrich,Namb,1,Lupinus perennis,legume,2,7/1/1998,1:29 PM,other,1920,2.752,11.3,23.3,918.5,0.01235,160.9,182.6,Ciras-1
150,1998,55,1,Cenrich,Namb,1,Lupinus perennis,legume,3,7/8/1998,12:34 PM,atgrwth,1986,2.691,10.3,24.7,349.6,0.0295,225.7,232.8,Ciras-1
151,1998,55,1,Cenrich,Namb,1,Lupinus perennis,legume,3,7/8/1998,12:37 PM,other,2012,2.92,6.4,25.6,365.6,0.01759,225.7,145.1,Ciras-1
152,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,1,7/17/1998,10:02 AM,atgrwth,2115,2.827,8.8,25.4,139,0.06338,198.1,174.5,Ciras-1
153,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,1,7/17/1998,10:06 AM,other,2067,2.692,4.2,25.4,130.4,0.03236,198.1,83.6,Ciras-1
154,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,2,7/21/1998,11:29 AM,atgrwth,1887,2.173,16.9,25.4,134.1,0.12633,239,404.9,Ciras-1
155,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,2,7/21/1998,11:32 AM,other,1942,1.448,10.6,25.6,85.6,0.12417,239,254.1,Ciras-1
156,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,3,7/23/1998,10:34 AM,atgrwth,2203,3.388,19.2,26.2,166.5,0.11528,137.6,264.2,Ciras-1
157,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,3,7/23/1998,10:37 AM,other,2169,3.146,9.4,26,157.6,0.0595,137.6,129.1,Ciras-1
158,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,4,7/24/1998,1:47 PM,atgrwth,2258,4.661,12.7,27.5,211,0.0604,150.5,191.8,Ciras-1
159,1998,57,1,Cenrich,Namb,1,Schizachyrium scoparium,C4,4,7/24/1998,1:52 PM,other,2144,4.382,9.2,26.4,223.5,0.04124,150.5,138.7,Ciras-1
160,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,1,6/26/1998,10:50 AM,atgrwth,2050,1.72,13.9,25,175.1,0.07937,212.8,295.8,Ciras-1
161,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,1,6/26/1998,10:52 AM,other,2045,2.923,13.8,25.9,251.6,0.05488,212.8,293.9,Ciras-1
162,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,2,7/1/1998,2:00 PM,atgrwth,1322,1.249,11.9,30.6,45.2,0.26389,212.2,253.1,Ciras-1
163,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,2,7/1/1998,2:03 PM,other,1286,1.07,8.8,27.5,51.4,0.17117,212.2,186.6,Ciras-1
164,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,3,7/8/1998,12:44 PM,atgrwth,1862,2.816,32,25.2,269.9,0.11849,306.3,979.4,Ciras-1
165,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,3,7/8/1998,12:47 PM,other,1854,2.13,25.3,25,164.6,0.15372,306.3,774.8,Ciras-1
166,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,4,7/16/1998,3:07 PM,atgrwth,1660,1.861,21.3,26.9,130.5,0.16287,286.7,609.5,Ciras-1
167,1998,60,1,Cenrich,Nenrich,1,Andropogon gerardi,C4,4,7/16/1998,3:10 PM,other,1640,1.755,17.6,27.4,111.1,0.15846,286.7,504.9,Ciras-1
168,1998,64,2,Camb,Nenrich,16,Achillea millefolium,forb,2,7/27/1998,1:31 PM,atgrwth,2155,1.538,7.9,26.8,72.5,0.10916,161.3,127.7,Ciras-1
169,1998,64,2,Camb,Nenrich,16,Achillea millefolium,forb,2,7/27/1998,1:35 PM,other,2122,1.685,12.5,25.7,91.4,0.13664,161.3,201.4,Ciras-1
170,1998,64,2,Camb,Nenrich,16,Andropogon gerardi,C4,2,7/27/1998,1:40 PM,atgrwth,2192,1.565,1.3,25.9,75.6,0.01704,229.5,29.6,Ciras-1
171,1998,64,2,Camb,Nenrich,16,Andropogon gerardi,C4,2,7/27/1998,1:46 PM,other,2300,1.273,4.9,27.1,55.9,0.08849,229.5,113.4,Ciras-1
172,1998,64,2,Camb,Nenrich,16,Bromus inermis,C3,2,7/27/1998,1:50 PM,atgrwth,2254,1.33,7.1,25.6,72.2,0.09832,154.3,109.6,Ciras-1
173,1998,64,2,Camb,Nenrich,16,Bromus inermis,C3,2,7/27/1998,1:55 PM,other,2277,1.754,14.8,25.4,103.9,0.14234,154.3,228.1,Ciras-1
174,1998,64,2,Camb,Nenrich,16,Lupinus perennis,legume,2,7/27/1998,1:22 PM,atgrwth,2294,5.388,8.7,25.9,382.5,0.02279,96.6,84.1,Ciras-1
175,1998,64,2,Camb,Nenrich,16,Lupinus perennis,legume,2,7/27/1998,1:26 PM,other,2349,5.546,20.6,25.4,424.2,0.04862,96.6,199.2,Ciras-1
176,1998,67,2,Camb,Namb,16,Achillea millefolium,forb,2,7/27/1998,2:18 PM,atgrwth,2423,2.166,3.2,27.8,90.5,0.03556,111,35.7,Ciras-1
177,1998,67,2,Camb,Namb,16,Achillea millefolium,forb,2,7/27/1998,2:22 PM,other,2507,1.751,7.1,26.2,87.5,0.0806,111,78.3,Ciras-1
178,1998,67,2,Camb,Namb,16,Andropogon gerardi,C4,2,7/27/1998,2:09 PM,atgrwth,2335,2.209,5.3,28.6,89,0.05921,187.1,98.6,Ciras-1
179,1998,67,2,Camb,Namb,16,Andropogon gerardi,C4,2,7/27/1998,2:14 PM,other,2144,1.261,5.4,28.2,50.5,0.10647,187.1,100.5,Ciras-1
180,1998,67,2,Camb,Namb,16,Bromus inermis,C3,2,7/27/1998,2:27 PM,atgrwth,2404,2.016,6.1,28.1,91,0.06723,185.6,113.5,Ciras-1
181,1998,67,2,Camb,Namb,16,Bromus inermis,C3,2,7/27/1998,2:30 PM,other,2360,1.6,8.8,26,89,0.09908,185.6,163.6,Ciras-1
182,1998,67,2,Camb,Namb,16,Lupinus perennis,legume,2,7/27/1998,1:59 PM,atgrwth,2258,5.288,19.9,26.4,449.8,0.04435,102.4,204.3,Ciras-1
183,1998,67,2,Camb,Namb,16,Lupinus perennis,legume,2,7/27/1998,2:03 PM,other,2397,5.168,26.8,26.3,421.8,0.06349,102.4,274.3,Ciras-1
184,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,1,7/17/1998,11:28 AM,atgrwth,1843,3.546,18.8,25.1,218.7,0.08586,276.2,518.6,Ciras-1
185,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,1,7/17/1998,11:41 AM,other,2181,3.907,18.9,25.2,221.3,0.08553,276.2,522.7,Ciras-1
186,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,2,7/21/1998,11:42 AM,atgrwth,1444,2.687,17.3,24.9,202.9,0.08517,200,345.6,Ciras-1
187,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,2,7/21/1998,11:45 AM,other,1458,2.682,21.3,26.4,148.9,0.14303,200,425.9,Ciras-1
188,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,3,7/23/1998,10:47 AM,atgrwth,2001,4.341,20.1,28.1,173.2,0.11619,206.1,414.8,Ciras-1
189,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,3,7/23/1998,10:50 AM,other,2023,2.797,25.5,26.1,124.9,0.20446,206.1,526.5,Ciras-1
190,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,4,7/24/1998,2:02 PM,atgrwth,2082,1.634,16.4,25.4,76.1,0.21504,212.3,347.5,Ciras-1
191,1998,68,2,Camb,Nenrich,1,Schizachyrium scoparium,C4,4,7/24/1998,2:05 PM,other,2118,1.984,12.4,26,87.2,0.14248,212.3,263.6,Ciras-1
192,1998,69,2,Camb,Namb,16,Achillea millefolium,forb,3,7/31/1998,9:26 AM,atgrwth,2052,5.011,12.5,24.7,406.2,0.03076,153.3,191.6,Ciras-1
193,1998,69,2,Camb,Namb,16,Achillea millefolium,forb,3,7/31/1998,9:30 AM,other,2067,4.171,20,25.9,261.7,0.07644,153.3,306.7,Ciras-1
194,1998,69,2,Camb,Namb,16,Andropogon gerardi,C4,3,7/31/1998,9:14 AM,atgrwth,1352,2.14,2.7,27.6,93.3,0.0285,224.2,59.6,Ciras-1
195,1998,69,2,Camb,Namb,16,Andropogon gerardi,C4,3,7/31/1998,9:17 AM,other,1374,1.872,2.4,27.5,81.4,0.02933,224.2,53.5,Ciras-1
196,1998,69,2,Camb,Namb,16,Bromus inermis,C3,3,7/31/1998,9:28 AM,atgrwth,1447,2.168,5.1,27.1,107.9,0.04755,183,93.8,Ciras-1
197,1998,69,2,Camb,Namb,16,Bromus inermis,C3,3,7/31/1998,9:35 AM,other,1436,2.31,7.8,26,131.6,0.05949,183,143.2,Ciras-1
198,1998,69,2,Camb,Namb,16,Lupinus perennis,legume,3,7/31/1998,9:16 AM,atgrwth,1957,5.359,11.5,25.5,503.4,0.02277,144.8,165.9,Ciras-1
199,1998,69,2,Camb,Namb,16,Lupinus perennis,legume,3,7/31/1998,9:19 AM,other,2078,5.892,20.9,25,664,0.03152,144.8,303,Ciras-1
200,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,1,6/26/1998,11:19 AM,atgrwth,2060,1.251,14,25.6,102.3,0.13656,142.5,199,Ciras-1
201,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,1,6/26/1998,11:22 AM,other,1968,3.008,15.2,27,228.3,0.06645,142.5,216.2,Ciras-1
202,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,2,7/1/1998,2:24 PM,atgrwth,1350,1.884,12.8,29.4,77.6,0.16552,232.2,298.1,Ciras-1
203,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,2,7/1/1998,2:27 PM,other,1335,1.507,14.7,27.4,77.6,0.19009,232.2,342.3,Ciras-1
204,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,3,7/8/1998,12:55 PM,atgrwth,1750,2.016,10.9,25.3,157.7,0.06888,271.8,295.2,Ciras-1
205,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,3,7/8/1998,12:57 PM,other,1675,1.881,13.1,24.6,162.3,0.08093,271.8,356.9,Ciras-1
206,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,4,7/16/1998,1:40 PM,atgrwth,950,2.826,17.2,27.2,164.5,0.10427,194.3,333.2,Ciras-1
207,1998,70,2,Camb,Namb,1,Andropogon gerardi,C4,4,7/16/1998,1:43 PM,other,1414,2.722,18.6,27.4,156.7,0.11894,194.3,362.1,Ciras-1
208,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,1,6/26/1998,11:29 AM,atgrwth,2041,2.648,21.2,24.9,274.3,0.07719,229.6,486.2,Ciras-1
209,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,1,6/26/1998,11:33 AM,other,2056,4.156,25.4,27.3,364,0.06976,229.6,583.2,Ciras-1
210,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,2,7/1/1998,2:15 PM,atgrwth,1490,1.512,10.6,29,71.8,0.14708,195.9,206.9,Ciras-1
211,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,2,7/1/1998,2:19 PM,other,1513,1.183,12,27.1,68.8,0.17453,195.9,235.3,Ciras-1
212,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,3,7/8/1998,1:02 PM,atgrwth,1942,2.697,16.3,25.6,193.5,0.08416,271.4,441.9,Ciras-1
213,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,3,7/8/1998,1:05 PM,other,1975,3.273,21.8,25.3,257,0.08467,235.1,511.7,Ciras-1
214,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,4,7/16/1998,1:57 PM,atgrwth,1140,1.878,14.6,26,132.1,0.11068,163.5,239,Ciras-1
215,1998,71,2,Camb,Nenrich,1,Sorghastrum nutans,C4,4,7/16/1998,2:01 PM,other,1170,2.236,16.9,26.4,161,0.1047,163.5,275.6,Ciras-1
216,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,1,7/17/1998,11:48 AM,atgrwth,2115,3.18,6.6,25.8,188.6,0.03474,178.6,117,Ciras-1
217,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,1,7/17/1998,11:50 AM,other,2104,3.522,10.1,26.2,205.2,0.04936,178.6,180.8,Ciras-1
218,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,2,7/21/1998,11:50 AM,atgrwth,1999,4.037,9.2,28.3,205.5,0.04485,201.4,185.6,Ciras-1
219,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,2,7/21/1998,11:53 AM,other,1708,3.027,14.8,24.9,238.1,0.0622,201.4,298.4,Ciras-1
220,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,3,7/23/1998,10:55 AM,atgrwth,1977,1.03,3.5,28.6,37.1,0.09443,176.4,61.8,Ciras-1
221,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,3,7/23/1998,10:58 AM,other,1975,0.973,6.7,26.8,41.5,0.16016,176.4,117.4,Ciras-1
222,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,4,7/24/1998,2:08 PM,atgrwth,2250,0.933,3.6,27.5,35.2,0.10243,177.9,64.2,Ciras-1
223,1998,77,2,Camb,Namb,1,Anemone cylindrica,forb,4,7/24/1998,2:13 PM,other,2294,1.108,5,26.1,47.2,0.10632,177.9,89.4,Ciras-1
224,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,1,6/26/1998,11:40 AM,atgrwth,2195,1.65,19,25.2,148.7,0.12771,177.1,336.3,Ciras-1
225,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,1,6/26/1998,11:42 AM,other,2206,2.136,22.2,25.5,194.2,0.11408,177.1,392.3,Ciras-1
226,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,2,7/1/1998,2:34 PM,atgrwth,1330,1.79,14,28.7,82.7,0.16928,185.8,260.2,Ciras-1
227,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,2,7/1/1998,2:36 PM,other,1360,2.447,11.7,28,142.4,0.08228,185.8,217.8,Ciras-1
228,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,3,7/8/1998,1:16 PM,atgrwth,2008,1.673,11.6,23.6,206.9,0.05627,179,208.4,Ciras-1
229,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,3,7/8/1998,1:19 PM,other,2104,2.071,13.9,25.3,229.7,0.06065,179,249.5,Ciras-1
230,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,4,7/16/1998,2:04 PM,atgrwth,1230,3.325,21.8,28.2,192.9,0.1131,196,427.5,Ciras-1
231,1998,90,2,Camb,Namb,1,Sorghastrum nutans,C4,4,7/16/1998,2:07 PM,other,1200,2.48,22.5,27.8,141.8,0.15861,196,440.8,Ciras-1
232,1998,96,2,Camb,Nenrich,1,Lupinus perennis,legume,1,6/26/1998,12:12 PM,atgrwth,2260,4.217,17.6,28.3,316.5,0.05561,140.6,247.5,Ciras-1
233,1998,96,2,Camb,Nenrich,1,Lupinus perennis,legume,1,6/26/1998,12:14 PM,other,2300,3.578,29.3,27.3,302.9,0.09689,140.6,412.7,Ciras-1
234,1998,96,2,Camb,Nenrich,1,Lupinus perennis,legume,2,7/1/1998,2:35 PM,other,1708,2.228,12.4,23.8,521.7,0.02385,153.8,191.4,Ciras-1
235,1998,96,2,Camb,Nenrich,1,Lupinus perennis,legume,2,7/1/1998,2:37 PM,atgrwth,1711,1.665,7.8,26.1,131.5,0.05905,153.8,119.5,Ciras-1
236,1998,96,2,Camb,Nenrich,1,Lupinus perennis,legume,3,7/8/1998,1:25 PM,atgrwth,1854,2.094,8.7,24.5,254.1,0.03409,175.8,152.3,Ciras-1
237,1998,96,2,Camb,Nenrich,1,Lupinus perennis,legume,3,7/8/1998,1:27 PM,other,1854,2.406,14.6,25.1,325.5,0.04486,175.8,256.6,Ciras-1
238,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,1,6/26/1998,11:45 AM,atgrwth,2133,2.923,16.6,25.5,404.5,0.04093,104.2,172.5,Ciras-1
239,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,1,6/26/1998,11:46 AM,other,2078,4.311,23.6,27.7,498.9,0.04721,104.2,245.3,Ciras-1
240,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,2,7/1/1998,2:11 PM,other,1744,1.486,24.4,23.4,252.4,0.0966,104.2,254,Ciras-1
241,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,2,7/1/1998,2:15 PM,atgrwth,1719,1.603,11.5,24.4,245.2,0.04675,104.2,119.4,Ciras-1
242,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,3,7/8/1998,1:40 PM,atgrwth,1887,3.666,17.9,25.6,475.2,0.03762,104.2,186.2,Ciras-1
243,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,3,7/8/1998,1:43 PM,other,1832,4.011,25.8,25.6,541.3,0.04767,104.2,268.8,Ciras-1
244,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,4,7/16/1998,1:40 PM,atgrwth,1620,4.964,18.1,24.7,521.9,0.03465,96.5,174.5,Ciras-1
245,1998,99,2,Camb,Nenrich,1,Solidago rigida,forb,4,7/16/1998,1:43 PM,other,1700,6.18,25.1,27.5,507.7,0.04948,96.5,242.5,Ciras-1
246,1998,100,2,Camb,Namb,1,Lupinus perennis,legume,1,6/26/1998,11:53 AM,atgrwth,2450,2.529,23.3,25.9,315.3,0.07397,146.1,340.7,Ciras-1
247,1998,100,2,Camb,Namb,1,Lupinus perennis,legume,1,6/26/1998,11:55 AM,other,2270,4.379,35.1,25.6,936.5,0.03752,146.1,513.3,Ciras-1
248,1998,100,2,Camb,Namb,1,Lupinus perennis,legume,2,7/1/1998,2:02 PM,other,1678,1.585,11.9,24.1,174.7,0.06806,178.6,212.3,Ciras-1
249,1998,100,2,Camb,Namb,1,Lupinus perennis,legume,2,7/1/1998,2:04 PM,atgrwth,1741,1.712,6.7,25.2,158.8,0.04195,178.6,119,Ciras-1
250,1998,100,2,Camb,Namb,1,Lupinus perennis,legume,3,7/8/1998,1:31 PM,atgrwth,1854,2.745,10,26.1,260.4,0.03836,177.8,177.6,Ciras-1
251,1998,100,2,Camb,Namb,1,Lupinus perennis,legume,3,7/8/1998,1:34 PM,other,1847,3.385,17.1,25.7,372.8,0.04585,177.8,303.9,Ciras-1
252,1998,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,1,6/26/1998,12:17 PM,atgrwth,1570,0.961,15.3,29.1,56.5,0.27104,260.5,398.8,Ciras-1
253,1998,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,1,6/26/1998,12:22 PM,other,1390,1.296,12.6,26.8,101.1,0.12476,260.5,328.7,Ciras-1
254,1998,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,2,7/1/1998,2:40 PM,atgrwth,1530,2.108,15.9,28.9,101.8,0.15643,238.9,380.3,Ciras-1
255,1998,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,2,7/1/1998,2:44 PM,other,1521,2.054,15,26.9,127.2,0.11799,238.9,358.5,Ciras-1
256,1998,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,4,7/16/1998,2:13 PM,atgrwth,1785,2.956,20.8,25.6,176.4,0.11784,208.7,433.9,Ciras-1
257,1998,101,2,Camb,Nenrich,1,Andropogon gerardi,C4,4,7/16/1998,2:17 PM,other,1950,2.66,24.2,27.9,120.7,0.20027,208.7,504.6,Ciras-1
258,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,1,6/26/1998,12:32 PM,atgrwth,1700,3,10.8,29.8,182,0.05959,170.4,184.7,Ciras-1
259,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,1,6/26/1998,12:38 PM,other,1870,1.469,19.2,26.2,139.8,0.13736,170.4,327.1,Ciras-1
260,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,2,7/1/1998,2:53 PM,other,1004,1.899,10.7,23.3,372.1,0.02875,191,204.4,Ciras-1
261,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,2,7/1/1998,2:55 PM,atgrwth,1521,3.017,7.5,25.5,339,0.02203,191,142.7,Ciras-1
262,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,3,7/8/1998,1:51 PM,atgrwth,2104,5.202,8.3,24.1,658.9,0.01256,191.1,158.2,Ciras-1
263,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,3,7/8/1998,1:54 PM,other,2217,4.133,13,23.4,569.3,0.02287,191.1,248.8,Ciras-1
264,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,4,7/16/1998,1:48 PM,atgrwth,1667,5.11,11.8,24.1,388.3,0.03046,181.8,215,Ciras-1
265,1998,103,2,Camb,Nenrich,1,Bromus inermis,C3,4,7/16/1998,1:51 PM,other,1730,5.821,18.6,25.3,383.1,0.0486,181.8,338.5,Ciras-1
266,1998,104,2,Camb,Namb,16,Achillea millefolium,forb,4,8/1/1998,9:40 AM,atgrwth,1913,5.062,12.3,26.1,407.7,0.03014,167.6,205.9,Ciras-1
267,1998,104,2,Camb,Namb,16,Achillea millefolium,forb,4,8/1/1998,9:46 AM,other,1821,4.914,24.8,26.7,348.4,0.0712,167.6,415.7,Ciras-1
268,1998,104,2,Camb,Namb,16,Andropogon gerardi,C4,4,8/1/1998,9:24 AM,atgrwth,1389,0.821,2.3,26.6,37.4,0.06273,543,127.3,Ciras-1
269,1998,104,2,Camb,Namb,16,Andropogon gerardi,C4,4,8/1/1998,9:28 AM,other,1407,0.365,1.6,27.7,14.7,0.10558,543,84.5,Ciras-1
270,1998,104,2,Camb,Namb,16,Bromus inermis,C3,4,8/1/1998,9:38 AM,atgrwth,1550,2.765,12.3,27.6,132.8,0.09283,190.9,235.4,Ciras-1
271,1998,104,2,Camb,Namb,16,Bromus inermis,C3,4,8/1/1998,9:42 AM,other,1513,2.439,15.1,26,136.9,0.11038,190.9,288.5,Ciras-1
272,1998,104,2,Camb,Namb,16,Lupinus perennis,legume,4,8/1/1998,9:26 AM,atgrwth,1814,6.593,9.1,29.6,408.5,0.02237,185.2,169.3,Ciras-1
273,1998,104,2,Camb,Namb,16,Lupinus perennis,legume,4,8/1/1998,9:31 AM,other,1765,4.478,14.7,25.7,383.7,0.03836,185.2,272.6,Ciras-1
274,1998,107,2,Camb,Namb,16,Achillea millefolium,forb,1,7/17/1998,1:00 PM,other,2122,5.047,11.8,25.2,337.5,0.03499,99.3,117.2,Ciras-1
275,1998,107,2,Camb,Namb,16,Achillea millefolium,forb,1,7/17/1998,1:04 PM,atgrwth,2041,5.128,6.3,26.3,289,0.02178,99.3,62.5,Ciras-1
276,1998,107,2,Camb,Namb,16,Andropogon gerardi,C4,1,7/17/1998,12:46 PM,other,2144,1.389,1.5,25.6,63.5,0.02297,265.2,38.7,Ciras-1
277,1998,107,2,Camb,Namb,16,Andropogon gerardi,C4,1,7/17/1998,12:49 PM,atgrwth,2155,1.274,-0.5,26.5,54.8,-0.00846,265.2,-12.3,Ciras-1
278,1998,107,2,Camb,Namb,16,Bromus inermis,C3,1,7/17/1998,12:52 PM,other,2375,4.218,10.5,25.9,248.6,0.04233,182.7,192.2,Ciras-1
279,1998,107,2,Camb,Namb,16,Bromus inermis,C3,1,7/17/1998,12:55 PM,atgrwth,2280,4.145,7.1,26.1,242,0.02937,182.7,129.9,Ciras-1
280,1998,107,2,Camb,Namb,16,Lupinus perennis,legume,1,7/17/1998,1:07 PM,other,2243,7.303,22.1,23.2,767.4,0.02879,126.2,278.7,Ciras-1
281,1998,107,2,Camb,Namb,16,Lupinus perennis,legume,1,7/17/1998,1:10 PM,atgrwth,2239,8.849,17.7,25.7,706,0.0251,126.2,223.6,Ciras-1
282,1998,108,2,Camb,Nenrich,16,Achillea millefolium,forb,1,7/17/1998,1:40 PM,other,2001,4.194,8.1,28.2,217.3,0.03735,125.4,101.7,Ciras-1
283,1998,108,2,Camb,Nenrich,16,Achillea millefolium,forb,1,7/17/1998,1:42 PM,atgrwth,2005,3.251,3.7,26,207.8,0.01769,125.4,46.1,Ciras-1
284,1998,108,2,Camb,Nenrich,16,Andropogon gerardi,C4,1,7/17/1998,1:16 PM,other,2082,2.656,6.3,27.2,127.3,0.04938,279.1,175.4,Ciras-1
285,1998,108,2,Camb,Nenrich,16,Andropogon gerardi,C4,1,7/17/1998,1:19 PM,atgrwth,2100,2.771,1.2,26,149,0.00821,279.1,34.1,Ciras-1
286,1998,108,2,Camb,Nenrich,16,Bromus inermis,C3,1,7/17/1998,1:23 PM,other,2184,1.849,7.9,26.2,101.5,0.07763,182.1,143.5,Ciras-1
287,1998,108,2,Camb,Nenrich,16,Bromus inermis,C3,1,7/17/1998,1:25 PM,atgrwth,2140,2.113,4.3,26.8,107.4,0.0404,182.1,79,Ciras-1
288,1998,108,2,Camb,Nenrich,16,Lupinus perennis,legume,1,7/17/1998,1:32 PM,other,1931,6.734,29.2,25.2,617.7,0.04724,137.9,402.5,Ciras-1
289,1998,108,2,Camb,Nenrich,16,Lupinus perennis,legume,1,7/17/1998,1:35 PM,atgrwth,2140,7.292,17.8,26.1,603.8,0.02948,137.9,245.5,Ciras-1
290,1998,109,2,Camb,Namb,1,Bromus inermis,C3,1,6/26/1998,12:31 PM,atgrwth,2400,4.85,12.2,28.7,317.6,0.03853,166.2,203.4,Ciras-1
291,1998,109,2,Camb,Namb,1,Bromus inermis,C3,1,6/26/1998,12:34 PM,other,1900,4.124,21,25.9,464.3,0.04523,166.2,349.1,Ciras-1
292,1998,109,2,Camb,Namb,1,Bromus inermis,C3,2,7/1/1998,2:55 PM,atgrwth,1100,1.952,7.1,27,129,0.05495,200.8,142.3,Ciras-1
293,1998,109,2,Camb,Namb,1,Bromus inermis,C3,2,7/1/1998,2:58 PM,other,1210,1.904,14.5,27.1,121.9,0.11921,200.8,291.7,Ciras-1
294,1998,109,2,Camb,Namb,1,Bromus inermis,C3,3,7/8/1998,1:57 PM,atgrwth,1880,3.079,7.6,24.1,324.8,0.02339,235.8,179.2,Ciras-1
295,1998,109,2,Camb,Namb,1,Bromus inermis,C3,3,7/8/1998,2:02 PM,other,1895,3.08,12.5,25.6,254.8,0.04902,235.8,294.5,Ciras-1
296,1998,109,2,Camb,Namb,1,Bromus inermis,C3,4,7/16/1998,1:56 PM,atgrwth,1450,4.334,9.8,23.8,318.6,0.03077,177,173.5,Ciras-1
297,1998,109,2,Camb,Namb,1,Bromus inermis,C3,4,7/16/1998,1:59 PM,other,1350,4.992,14.9,25.3,314.3,0.04738,177,263.6,Ciras-1
298,1998,110,2,Camb,Nenrich,16,Achillea millefolium,forb,3,7/31/1998,9:53 AM,atgrwth,2038,5.853,12.4,25.1,480.9,0.02575,100.6,124.5,Ciras-1
299,1998,110,2,Camb,Nenrich,16,Achillea millefolium,forb,3,7/31/1998,9:56 AM,other,2060,6.013,20.3,26.5,411.5,0.04929,100.6,204,Ciras-1
300,1998,110,2,Camb,Nenrich,16,Andropogon gerardi,C4,3,7/31/1998,9:47 AM,atgrwth,1513,1.027,2.8,27.4,43,0.06488,398.7,111.3,Ciras-1
